Sample_2	Site_2	Mass_2	C2	H2	O2	N2	S2	P2	MolForm_2	El_comp_2	Class_2
QZ_K4	QZ	383.2074533	20	32	7	0	0	0	C20H32O7	CHO	Protein
QZ_K4	QZ	383.1895963	20	32	5	0	1	0	C20H32O5S	CHOS	Lipid
QZ_K4	QZ	379.1067238	15	24	9	0	1	0	C15H24O9S	CHOS	AminoSugar
QZ_K4	QZ	379.0889398	15	24	7	0	2	0	C15H24O7S2	CHOS	Protein
QZ_K4	QZ	367.2126114	20	32	6	0	0	0	C20H32O6	CHO	Protein
QZ_K4	QZ	367.1946924	20	32	4	0	1	0	C20H32O4S	CHOS	Lipid
QZ_K4	QZ	363.129502	15	24	10	0	0	0	C15H24O10	CHO	AminoSugar
QZ_K4	QZ	363.1119381	15	24	8	0	1	0	C15H24O8S	CHOS	Protein
QZ_K4	QZ	359.1459971	15	24	8	2	0	0	C15H24O8N2	CHON	Protein
QZ_K4	QZ	351.2176065	20	32	5	0	0	0	C20H32O5	CHO	Lipid
QZ_K4	QZ	347.1347344	15	24	9	0	0	0	C15H24O9	CHO	AminoSugar
QZ_K4	QZ	347.1169565	15	24	7	0	1	0	C15H24O7S	CHOS	Protein
QZ_K4	QZ	343.1511218	15	24	7	2	0	0	C15H24O7N2	CHON	Protein
QZ_K4	QZ	335.2227038	20	32	4	0	0	0	C20H32O4	CHO	Lipid
QZ_K4	QZ	331.139958	15	24	8	0	0	0	C15H24O8	CHO	Protein
QZ_K4	QZ	331.1221501	15	24	6	0	1	0	C15H24O6S	CHOS	Protein
QZ_K4	QZ	327.1561467	15	24	6	2	0	0	C15H24O6N2	CHON	Protein
QZ_K4	QZ	323.0376227	10	16	6	2	2	0	C10H16O6N2S2	CHONS	AminoSugar
QZ_K4	QZ	319.2279154	20	32	3	0	0	0	C20H32O3	CHO	Lipid
QZ_K4	QZ	315.1448889	15	24	7	0	0	0	C15H24O7	CHO	Protein
QZ_K4	QZ	315.127174	15	24	5	0	1	0	C15H24O5S	CHOS	Protein
QZ_K4	QZ	311.1612949	15	24	5	2	0	0	C15H24O5N2	CHON	Protein
QZ_K4	QZ	303.2329773	20	32	2	0	0	0	C20H32O2	CHO	Lipid
QZ_K4	QZ	299.1500231	15	24	6	0	0	0	C15H24O6	CHO	Protein
QZ_K4	QZ	299.1322772	15	24	4	0	1	0	C15H24O4S	CHOS	Lipid
QZ_K4	QZ	295.1663315	15	24	4	2	0	0	C15H24O4N2	CHON	Lipid
QZ_K4	QZ	295.0315439	10	16	6	0	2	0	C10H16O6S2	CHOS	AminoSugar
QZ_K4	QZ	283.1550738	15	24	5	0	0	0	C15H24O5	CHO	Protein
QZ_K4	QZ	283.1373369	15	24	3	0	1	0	C15H24O3S	CHOS	Lipid
QZ_K4	QZ	279.0543749	10	16	7	0	1	0	C10H16O7S	CHOS	Carb
QZ_K4	QZ	279.036629	10	16	5	0	2	0	C10H16O5S2	CHOS	Protein
QZ_K4	QZ	267.160168	15	24	4	0	0	0	C15H24O4	CHO	Lipid
QZ_K4	QZ	267.1423941	15	24	2	0	1	0	C15H24O2S	CHOS	Lipid
QZ_K4	QZ	263.0593975	10	16	6	0	1	0	C10H16O6S	CHOS	AminoSugar
QZ_K4	QZ	263.0417006	10	16	4	0	2	0	C10H16O4S2	CHOS	Protein
QZ_K4	QZ	251.1652649	15	24	3	0	0	0	C15H24O3	CHO	Lipid
QZ_K4	QZ	247.0823367	10	16	7	0	0	0	C10H16O7	CHO	Carb
QZ_K4	QZ	247.0645448	10	16	5	0	1	0	C10H16O5S	CHOS	Protein
QZ_K4	QZ	247.0467088	10	16	3	0	2	0	C10H16O3S2	CHOS	Protein
QZ_K4	QZ	243.0808402	10	16	3	2	1	0	C10H16O3N2S	CHONS	Protein
QZ_K4	QZ	235.1703325	15	24	2	0	0	0	C15H24O2	CHO	Lipid
QZ_K4	QZ	231.0873807	10	16	6	0	0	0	C10H16O6	CHO	AminoSugar
QZ_K4	QZ	231.0696538	10	16	4	0	1	0	C10H16O4S	CHOS	Protein
QZ_K4	QZ	231.0518188	10	16	2	0	2	0	C10H16O2S2	CHOS	Lipid
QZ_K4	QZ	227.1037256	10	16	4	2	0	0	C10H16O4N2	CHON	Protein
QZ_K4	QZ	219.1754278	15	24	1	0	0	0	C15H24O	CHO	Lipid
QZ_K4	QZ	215.0924616	10	16	5	0	0	0	C10H16O5	CHO	Protein
QZ_K4	QZ	215.0747306	10	16	3	0	1	0	C10H16O3S	CHOS	Protein
QZ_K4	QZ	199.0975354	10	16	4	0	0	0	C10H16O4	CHO	Protein
QZ_K4	QZ	183.1026411	10	16	3	0	0	0	C10H16O3	CHO	Protein
QZ_K4	QZ	167.107732	10	16	2	0	0	0	C10H16O2	CHO	Lipid
QZ_K4	QZ	638.3547035	33	53	11	1	0	0	C33H53O11N	CHON	Protein
QZ_K4	QZ	622.3595017	33	53	10	1	0	0	C33H53O10N	CHON	Protein
QZ_K4	QZ	606.3645935	33	53	9	1	0	0	C33H53O9N	CHON	Lipid
QZ_K4	QZ	590.3698241	33	53	8	1	0	0	C33H53O8N	CHON	Lipid
QZ_K4	QZ	587.3440588	33	53	3	2	1	1	C33H53O3N2SP	CHONSP	Lipid
QZ_K4	QZ	574.3748724	33	53	7	1	0	0	C33H53O7N	CHON	Lipid
QZ_K4	QZ	570.2917697	28	45	11	1	0	0	C28H45O11N	CHON	Protein
QZ_K4	QZ	554.2968749	28	45	10	1	0	0	C28H45O10N	CHON	Protein
QZ_K4	QZ	538.302104	28	45	9	1	0	0	C28H45O9N	CHON	Protein
QZ_K4	QZ	538.2841832	28	45	7	1	1	0	C28H45O7NS	CHONS	Lipid
QZ_K4	QZ	522.3073263	28	45	8	1	0	0	C28H45O8N	CHON	Lipid
QZ_K4	QZ	506.3121678	28	45	7	1	0	0	C28H45O7N	CHON	Lipid
QZ_K4	QZ	474.3224676	28	45	5	1	0	0	C28H45O5N	CHON	Lipid
QZ_K4	QZ	486.2345316	23	37	10	1	0	0	C23H37O10N	CHON	Protein
QZ_K4	QZ	470.2396818	23	37	9	1	0	0	C23H37O9N	CHON	Protein
QZ_K4	QZ	454.2445985	23	37	8	1	0	0	C23H37O8N	CHON	Protein
QZ_K4	QZ	438.2496647	23	37	7	1	0	0	C23H37O7N	CHON	Protein
QZ_K4	QZ	422.2548096	23	37	6	1	0	0	C23H37O6N	CHON	Lipid
QZ_K4	QZ	406.2599312	23	37	5	1	0	0	C23H37O5N	CHON	Lipid
QZ_K4	QZ	390.2651067	23	37	4	1	0	0	C23H37O4N	CHON	Lipid
QZ_K4	QZ	749.4483984	41	66	12	0	0	0	C41H66O12	CHO	Lipid
QZ_K4	QZ	733.4529725	41	66	11	0	0	0	C41H66O11	CHO	Lipid
QZ_K4	QZ	717.4582897	41	66	10	0	0	0	C41H66O10	CHO	Lipid
QZ_K4	QZ	701.4636559	41	66	9	0	0	0	C41H66O9	CHO	Lipid
QZ_K4	QZ	682.4249603	41	66	1	1	2	1	C41H66ONS2P	CHONSP	Lipid
QZ_K4	QZ	697.3801803	36	58	13	0	0	0	C36H58O13	CHO	Protein
QZ_K4	QZ	681.3855365	36	58	12	0	0	0	C36H58O12	CHO	Protein
QZ_K4	QZ	665.3908759	36	58	11	0	0	0	C36H58O11	CHO	Protein
QZ_K4	QZ	649.3954238	36	58	10	0	0	0	C36H58O10	CHO	Lipid
QZ_K4	QZ	633.4008201	36	58	9	0	0	0	C36H58O9	CHO	Lipid
QZ_K4	QZ	633.3830362	36	58	7	0	1	0	C36H58O7S	CHOS	Lipid
QZ_K4	QZ	617.4057009	36	58	8	0	0	0	C36H58O8	CHO	Lipid
QZ_K4	QZ	614.3625982	36	58	1	1	2	1	C36H58ONS2P	CHONSP	Lipid
QZ_K4	QZ	601.4108764	36	58	7	0	0	0	C36H58O7	CHO	Lipid
QZ_K4	QZ	418.1718119	18	29	10	1	0	0	C18H29O10N	CHON	AminoSugar
QZ_K4	QZ	402.1768148	18	29	9	1	0	0	C18H29O9N	CHON	Protein
QZ_K4	QZ	398.1930947	18	29	7	3	0	0	C18H29O7N3	CHON	Protein
QZ_K4	QZ	386.1820945	18	29	8	1	0	0	C18H29O8N	CHON	Protein
QZ_K4	QZ	386.1642665	18	29	6	1	1	0	C18H29O6NS	CHONS	Protein
QZ_K4	QZ	370.1870251	18	29	7	1	0	0	C18H29O7N	CHON	Protein
QZ_K4	QZ	354.1922768	18	29	6	1	0	0	C18H29O6N	CHON	Protein
QZ_K4	QZ	354.1743659	18	29	4	1	1	0	C18H29O4NS	CHONS	Lipid
QZ_K4	QZ	338.1972926	18	29	5	1	0	0	C18H29O5N	CHON	Lipid
QZ_K4	QZ	322.2023577	18	29	4	1	0	0	C18H29O4N	CHON	Lipid
QZ_K4	QZ	306.2074471	18	29	3	1	0	0	C18H29O3N	CHON	Lipid
QZ_K4	QZ	290.2124969	18	29	2	1	0	0	C18H29O2N	CHON	Lipid
QZ_K4	QZ	613.3230121	31	50	12	0	0	0	C31H50O12	CHO	Protein
QZ_K4	QZ	597.3280885	31	50	11	0	0	0	C31H50O11	CHO	Protein
QZ_K4	QZ	597.3102786	31	50	9	0	1	0	C31H50O9S	CHOS	Lipid
QZ_K4	QZ	581.3332706	31	50	10	0	0	0	C31H50O10	CHO	Protein
QZ_K4	QZ	565.3383366	31	50	9	0	0	0	C31H50O9	CHO	Lipid
QZ_K4	QZ	549.3430595	31	50	8	0	0	0	C31H50O8	CHO	Lipid
QZ_K4	QZ	549.3255767	31	50	6	0	1	0	C31H50O6S	CHOS	Lipid
QZ_K4	QZ	545.3595516	31	50	6	2	0	0	C31H50O6N2	CHON	Lipid
QZ_K4	QZ	533.3485165	31	50	7	0	0	0	C31H50O7	CHO	Lipid
QZ_K4	QZ	517.3532146	31	50	6	0	0	0	C31H50O6	CHO	Lipid
QZ_K4	QZ	668.4287	39	63	2	3	2	0	C39H63O2N3S2	CHONS	Lipid
QZ_K4	QZ	561.2550383	26	42	13	0	0	0	C26H42O13	CHO	Protein
QZ_K4	QZ	545.2602352	26	42	12	0	0	0	C26H42O12	CHO	Protein
QZ_K4	QZ	529.2653542	26	42	11	0	0	0	C26H42O11	CHO	Protein
QZ_K4	QZ	513.2705183	26	42	10	0	0	0	C26H42O10	CHO	Protein
QZ_K4	QZ	513.2526944	26	42	8	0	1	0	C26H42O8S	CHOS	Protein
QZ_K4	QZ	509.2866431	26	42	8	2	0	0	C26H42O8N2	CHON	Protein
QZ_K4	QZ	497.2755386	26	42	9	0	0	0	C26H42O9	CHO	Protein
QZ_K4	QZ	497.2577507	26	42	7	0	1	0	C26H42O7S	CHOS	Lipid
QZ_K4	QZ	493.2918085	26	42	7	2	0	0	C26H42O7N2	CHON	Lipid
QZ_K4	QZ	481.2808663	26	42	8	0	0	0	C26H42O8	CHO	Protein
QZ_K4	QZ	481.2629584	26	42	6	0	1	0	C26H42O6S	CHOS	Lipid
QZ_K4	QZ	478.2373801	26	42	1	1	2	1	C26H42ONS2P	CHONSP	Lipid
QZ_K4	QZ	465.2859474	26	42	7	0	0	0	C26H42O7	CHO	Lipid
QZ_K4	QZ	433.2958832	26	42	5	0	0	0	C26H42O5	CHO	Lipid
QZ_K4	QZ	417.301115	26	42	4	0	0	0	C26H42O4	CHO	Lipid
QZ_K4	QZ	347.0834806	13	21	5	2	1	1	C13H21O5N2SP	CHONSP	Protein
QZ_K4	QZ	334.114378	13	21	9	1	0	0	C13H21O9N	CHON	AminoSugar
QZ_K4	QZ	334.096584	13	21	7	1	1	0	C13H21O7NS	CHONS	Protein
QZ_K4	QZ	330.1305658	13	21	7	3	0	0	C13H21O7N3	CHON	Protein
QZ_K4	QZ	318.1193563	13	21	8	1	0	0	C13H21O8N	CHON	AminoSugar
QZ_K4	QZ	318.1016314	13	21	6	1	1	0	C13H21O6NS	CHONS	Protein
QZ_K4	QZ	314.1356995	13	21	6	3	0	0	C13H21O6N3	CHON	Protein
QZ_K4	QZ	302.1244601	13	21	7	1	0	0	C13H21O7N	CHON	Protein
QZ_K4	QZ	302.1067261	13	21	5	1	1	0	C13H21O5NS	CHONS	Protein
QZ_K4	QZ	298.1408095	13	21	5	3	0	0	C13H21O5N3	CHON	Protein
QZ_K4	QZ	286.1296322	13	21	6	1	0	0	C13H21O6N	CHON	Protein
QZ_K4	QZ	286.1118463	13	21	4	1	1	0	C13H21O4NS	CHONS	Protein
QZ_K4	QZ	270.1346139	13	21	5	1	0	0	C13H21O5N	CHON	Protein
QZ_K4	QZ	270.1168889	13	21	3	1	1	0	C13H21O3NS	CHONS	Lipid
QZ_K4	QZ	267.1268931	13	21	2	2	0	1	C13H21O2N2P	CHONP	Lipid
QZ_K4	QZ	254.1397742	13	21	4	1	0	0	C13H21O4N	CHON	Protein
QZ_K4	QZ	238.1448272	13	21	3	1	0	0	C13H21O3N	CHON	Lipid
QZ_K4	QZ	636.3752563	34	55	10	1	0	0	C34H55O10N	CHON	Lipid
QZ_K4	QZ	604.3851993	34	55	8	1	0	0	C34H55O8N	CHON	Lipid
QZ_K4	QZ	584.3888639	34	55	3	3	1	0	C34H55O3N3S	CHONS	Lipid
QZ_K4	QZ	763.4640537	42	68	12	0	0	0	C42H68O12	CHO	Lipid
QZ_K4	QZ	651.4639977	42	68	1	0	2	0	C42H68OS2	CHOS	Lipid
QZ_K4	QZ	461.202795	21	34	11	0	0	0	C21H34O11	CHO	Protein
QZ_K4	QZ	461.1851661	21	34	9	0	1	0	C21H34O9S	CHOS	Protein
QZ_K4	QZ	445.2078768	21	34	10	0	0	0	C21H34O10	CHO	Protein
QZ_K4	QZ	445.1900839	21	34	8	0	1	0	C21H34O8S	CHOS	Protein
QZ_K4	QZ	441.2241488	21	34	8	2	0	0	C21H34O8N2	CHON	Protein
QZ_K4	QZ	429.2129791	21	34	9	0	0	0	C21H34O9	CHO	Protein
QZ_K4	QZ	429.1951262	21	34	7	0	1	0	C21H34O7S	CHOS	Protein
QZ_K4	QZ	425.2291753	21	34	7	2	0	0	C21H34O7N2	CHON	Protein
QZ_K4	QZ	413.2180291	21	34	8	0	0	0	C21H34O8	CHO	Protein
QZ_K4	QZ	397.223237	21	34	7	0	0	0	C21H34O7	CHO	Protein
QZ_K4	QZ	381.2283317	21	34	6	0	0	0	C21H34O6	CHO	Lipid
QZ_K4	QZ	365.2334875	21	34	5	0	0	0	C21H34O5	CHO	Lipid
QZ_K4	QZ	349.2385213	21	34	4	0	0	0	C21H34O4	CHO	Lipid
QZ_K4	QZ	333.2434992	21	34	3	0	0	0	C21H34O3	CHO	Lipid
QZ_K4	QZ	584.3078965	29	47	11	1	0	0	C29H47O11N	CHON	Protein
QZ_K4	QZ	568.3125573	29	47	10	1	0	0	C29H47O10N	CHON	Protein
QZ_K4	QZ	552.317988	29	47	9	1	0	0	C29H47O9N	CHON	Protein
QZ_K4	QZ	536.3229607	29	47	8	1	0	0	C29H47O8N	CHON	Lipid
QZ_K4	QZ	533.2970778	29	47	3	2	1	1	C29H47O3N2SP	CHONSP	Lipid
QZ_K4	QZ	520.3279635	29	47	7	1	0	0	C29H47O7N	CHON	Lipid
QZ_K4	QZ	504.3329655	29	47	6	1	0	0	C29H47O6N	CHON	Lipid
QZ_K4	QZ	711.3962288	37	60	13	0	0	0	C37H60O13	CHO	Protein
QZ_K4	QZ	695.4009002	37	60	12	0	0	0	C37H60O12	CHO	Protein
QZ_K4	QZ	647.416402	37	60	9	0	0	0	C37H60O9	CHO	Lipid
QZ_K4	QZ	631.4215377	37	60	8	0	0	0	C37H60O8	CHO	Lipid
QZ_K4	QZ	615.426909	37	60	7	0	0	0	C37H60O7	CHO	Lipid
QZ_K4	QZ	643.3335833	32	52	13	0	0	0	C32H52O13	CHO	Protein
QZ_K4	QZ	627.3384239	32	52	12	0	0	0	C32H52O12	CHO	Protein
QZ_K4	QZ	611.3434781	32	52	11	0	0	0	C32H52O11	CHO	Protein
QZ_K4	QZ	611.3257062	32	52	9	0	1	0	C32H52O9S	CHOS	Lipid
QZ_K4	QZ	595.3486379	32	52	10	0	0	0	C32H52O10	CHO	Protein
QZ_K4	QZ	595.3307281	32	52	8	0	1	0	C32H52O8S	CHOS	Lipid
QZ_K4	QZ	579.3539786	32	52	9	0	0	0	C32H52O9	CHO	Lipid
QZ_K4	QZ	579.3361667	32	52	7	0	1	0	C32H52O7S	CHOS	Lipid
QZ_K4	QZ	563.3591041	32	52	8	0	0	0	C32H52O8	CHO	Lipid
QZ_K4	QZ	547.3640675	32	52	7	0	0	0	C32H52O7	CHO	Lipid
QZ_K4	QZ	531.368863	32	52	6	0	0	0	C32H52O6	CHO	Lipid
QZ_K4	QZ	516.2450083	24	39	11	1	0	0	C24H39O11N	CHON	Protein
QZ_K4	QZ	484.2550777	24	39	9	1	0	0	C24H39O9N	CHON	Protein
QZ_K4	QZ	468.2602795	24	39	8	1	0	0	C24H39O8N	CHON	Protein
QZ_K4	QZ	436.2703475	24	39	6	1	0	0	C24H39O6N	CHON	Lipid
QZ_K4	QZ	420.275566	24	39	5	1	0	0	C24H39O5N	CHON	Lipid
QZ_K4	QZ	404.2804742	24	39	4	1	0	0	C24H39O4N	CHON	Lipid
QZ_K4	QZ	377.145253	16	26	10	0	0	0	C16H26O10	CHO	AminoSugar
QZ_K4	QZ	377.1275141	16	26	8	0	1	0	C16H26O8S	CHOS	Protein
QZ_K4	QZ	373.1616638	16	26	8	2	0	0	C16H26O8N2	CHON	Protein
QZ_K4	QZ	373.1438718	16	26	6	2	1	0	C16H26O6N2S	CHONS	Protein
QZ_K4	QZ	361.150386	16	26	9	0	0	0	C16H26O9	CHO	AminoSugar
QZ_K4	QZ	361.1326121	16	26	7	0	1	0	C16H26O7S	CHOS	Protein
QZ_K4	QZ	357.166672	16	26	7	2	0	0	C16H26O7N2	CHON	Protein
QZ_K4	QZ	345.1555361	16	26	8	0	0	0	C16H26O8	CHO	Protein
QZ_K4	QZ	345.1377302	16	26	6	0	1	0	C16H26O6S	CHOS	Protein
QZ_K4	QZ	341.1719084	16	26	6	2	0	0	C16H26O6N2	CHON	Protein
QZ_K4	QZ	329.1606833	16	26	7	0	0	0	C16H26O7	CHO	Protein
QZ_K4	QZ	329.1428624	16	26	5	0	1	0	C16H26O5S	CHOS	Protein
QZ_K4	QZ	313.1656219	16	26	6	0	0	0	C16H26O6	CHO	Protein
QZ_K4	QZ	313.1478529	16	26	4	0	1	0	C16H26O4S	CHOS	Lipid
QZ_K4	QZ	297.1707358	16	26	5	0	0	0	C16H26O5	CHO	Protein
QZ_K4	QZ	297.1530049	16	26	3	0	1	0	C16H26O3S	CHOS	Lipid
QZ_K4	QZ	281.1758212	16	26	4	0	0	0	C16H26O4	CHO	Lipid
QZ_K4	QZ	265.1808381	16	26	3	0	0	0	C16H26O3	CHO	Lipid
QZ_K4	QZ	249.1859126	16	26	2	0	0	0	C16H26O2	CHO	Lipid
QZ_K4	QZ	202.0720339	8	13	5	1	0	0	C8H13O5N	CHON	AminoSugar
QZ_K4	QZ	186.0771451	8	13	4	1	0	0	C8H13O4N	CHON	Protein
QZ_K4	QZ	170.0822793	8	13	3	1	0	0	C8H13O3N	CHON	Protein
QZ_K4	QZ	650.3907876	35	57	10	1	0	0	C35H57O10N	CHON	Lipid
QZ_K4	QZ	634.3962791	35	57	9	1	0	0	C35H57O9N	CHON	Lipid
QZ_K4	QZ	618.4008513	35	57	8	1	0	0	C35H57O8N	CHON	Lipid
QZ_K4	QZ	614.3994239	35	57	4	3	1	0	C35H57O4N3S	CHONS	Lipid
QZ_K4	QZ	591.2660246	27	44	14	0	0	0	C27H44O14	CHO	Protein
QZ_K4	QZ	575.2708592	27	44	13	0	0	0	C27H44O13	CHO	Protein
QZ_K4	QZ	559.2759326	27	44	12	0	0	0	C27H44O12	CHO	Protein
QZ_K4	QZ	543.281249	27	44	11	0	0	0	C27H44O11	CHO	Protein
QZ_K4	QZ	527.2861335	27	44	10	0	0	0	C27H44O10	CHO	Protein
QZ_K4	QZ	527.2682356	27	44	8	0	1	0	C27H44O8S	CHOS	Lipid
QZ_K4	QZ	511.2911972	27	44	9	0	0	0	C27H44O9	CHO	Protein
QZ_K4	QZ	511.2736163	27	44	7	0	1	0	C27H44O7S	CHOS	Lipid
QZ_K4	QZ	507.3075559	27	44	7	2	0	0	C27H44O7N2	CHON	Lipid
QZ_K4	QZ	495.296435	27	44	8	0	0	0	C27H44O8	CHO	Lipid
QZ_K4	QZ	479.3014363	27	44	7	0	0	0	C27H44O7	CHO	Lipid
QZ_K4	QZ	463.3064569	27	44	6	0	0	0	C27H44O6	CHO	Lipid
QZ_K4	QZ	447.3116301	27	44	5	0	0	0	C27H44O5	CHO	Lipid
QZ_K4	QZ	431.3167669	27	44	4	0	0	0	C27H44O4	CHO	Lipid
QZ_K4	QZ	741.406435	38	62	14	0	0	0	C38H62O14	CHO	Protein
QZ_K4	QZ	725.4117867	38	62	13	0	0	0	C38H62O13	CHO	Protein
QZ_K4	QZ	709.4169584	38	62	12	0	0	0	C38H62O12	CHO	Protein
QZ_K4	QZ	645.4372072	38	62	8	0	0	0	C38H62O8	CHO	Lipid
QZ_K4	QZ	642.3935889	38	62	1	1	2	1	C38H62ONS2P	CHONSP	Lipid
QZ_K4	QZ	432.1874876	19	31	10	1	0	0	C19H31O10N	CHON	Protein
QZ_K4	QZ	432.1697687	19	31	8	1	1	0	C19H31O8NS	CHONS	Protein
QZ_K4	QZ	416.1926232	19	31	9	1	0	0	C19H31O9N	CHON	Protein
QZ_K4	QZ	416.1747703	19	31	7	1	1	0	C19H31O7NS	CHONS	Protein
QZ_K4	QZ	400.1977457	19	31	8	1	0	0	C19H31O8N	CHON	Protein
QZ_K4	QZ	400.1798658	19	31	6	1	1	0	C19H31O6NS	CHONS	Protein
QZ_K4	QZ	384.202731	19	31	7	1	0	0	C19H31O7N	CHON	Protein
QZ_K4	QZ	384.1848511	19	31	5	1	1	0	C19H31O5NS	CHONS	Lipid
QZ_K4	QZ	368.2078913	19	31	6	1	0	0	C19H31O6N	CHON	Protein
QZ_K4	QZ	368.1899843	19	31	4	1	1	0	C19H31O4NS	CHONS	Lipid
QZ_K4	QZ	352.2129846	19	31	5	1	0	0	C19H31O5N	CHON	Lipid
QZ_K4	QZ	336.2179471	19	31	4	1	0	0	C19H31O4N	CHON	Lipid
QZ_K4	QZ	320.2230798	19	31	3	1	0	0	C19H31O3N	CHON	Lipid
QZ_K4	QZ	304.2281849	19	31	2	1	0	0	C19H31O2N	CHON	Lipid
QZ_K4	QZ	598.3235512	30	49	11	1	0	0	C30H49O11N	CHON	Protein
QZ_K4	QZ	582.3286356	30	49	10	1	0	0	C30H49O10N	CHON	Protein
QZ_K4	QZ	566.3334168	30	49	9	1	0	0	C30H49O9N	CHON	Protein
QZ_K4	QZ	550.338501	30	49	8	1	0	0	C30H49O8N	CHON	Lipid
QZ_K4	QZ	534.3433832	30	49	7	1	0	0	C30H49O7N	CHON	Lipid
QZ_K4	QZ	667.1576949	22	36	23	0	0	0	C22H36O23	CHO	Carb
QZ_K4	QZ	593.3692564	33	54	9	0	0	0	C33H54O9	CHO	Lipid
QZ_K4	QZ	577.3747545	33	54	8	0	0	0	C33H54O8	CHO	Lipid
QZ_K4	QZ	573.3908032	33	54	6	2	0	0	C33H54O6N2	CHON	Lipid
QZ_K4	QZ	561.3795425	33	54	7	0	0	0	C33H54O7	CHO	Lipid
QZ_K4	QZ	545.3848034	33	54	6	0	0	0	C33H54O6	CHO	Lipid
QZ_K4	QZ	491.2132624	22	36	12	0	0	0	C22H36O12	CHO	Protein
QZ_K4	QZ	475.2183817	22	36	11	0	0	0	C22H36O11	CHO	Protein
QZ_K4	QZ	475.2007038	22	36	9	0	1	0	C22H36O9S	CHOS	Protein
QZ_K4	QZ	459.2234895	22	36	10	0	0	0	C22H36O10	CHO	Protein
QZ_K4	QZ	459.2056366	22	36	8	0	1	0	C22H36O8S	CHOS	Protein
QZ_K4	QZ	443.2285908	22	36	9	0	0	0	C22H36O9	CHO	Protein
QZ_K4	QZ	443.2108108	22	36	7	0	1	0	C22H36O7S	CHOS	Protein
QZ_K4	QZ	439.2449157	22	36	7	2	0	0	C22H36O7N2	CHON	Protein
QZ_K4	QZ	427.2337507	22	36	8	0	0	0	C22H36O8	CHO	Protein
QZ_K4	QZ	427.2158848	22	36	6	0	1	0	C22H36O6S	CHOS	Lipid
QZ_K4	QZ	423.2500968	22	36	6	2	0	0	C22H36O6N2	CHON	Lipid
QZ_K4	QZ	411.2387313	22	36	7	0	0	0	C22H36O7	CHO	Protein
QZ_K4	QZ	395.2439458	22	36	6	0	0	0	C22H36O6	CHO	Lipid
QZ_K4	QZ	379.2488782	22	36	5	0	0	0	C22H36O5	CHO	Lipid
QZ_K4	QZ	363.2540245	22	36	4	0	0	0	C22H36O4	CHO	Lipid
QZ_K4	QZ	309.0648412	11	18	8	0	1	0	C11H18O8S	CHOS	Carb
QZ_K4	QZ	309.0471573	11	18	6	0	2	0	C11H18O6S2	CHOS	Protein
QZ_K4	QZ	305.081298	11	18	6	2	1	0	C11H18O6N2S	CHONS	Protein
QZ_K4	QZ	293.0700415	11	18	7	0	1	0	C11H18O7S	CHOS	AminoSugar
QZ_K4	QZ	293.0522745	11	18	5	0	2	0	C11H18O5S2	CHOS	Protein
QZ_K4	QZ	289.1042025	11	18	7	2	0	0	C11H18O7N2	CHON	AminoSugar
QZ_K4	QZ	289.0863776	11	18	5	2	1	0	C11H18O5N2S	CHONS	Protein
QZ_K4	QZ	277.0928011	11	18	8	0	0	0	C11H18O8	CHO	Carb
QZ_K4	QZ	277.0751142	11	18	6	0	1	0	C11H18O6S	CHOS	Protein
QZ_K4	QZ	277.0573542	11	18	4	0	2	0	C11H18O4S2	CHOS	Protein
QZ_K4	QZ	261.0979374	11	18	7	0	0	0	C11H18O7	CHO	AminoSugar
QZ_K4	QZ	261.0802285	11	18	5	0	1	0	C11H18O5S	CHOS	Protein
QZ_K4	QZ	245.1029564	11	18	6	0	0	0	C11H18O6	CHO	Protein
QZ_K4	QZ	245.0852565	11	18	4	0	1	0	C11H18O4S	CHOS	Protein
QZ_K4	QZ	241.1193688	11	18	4	2	0	0	C11H18O4N2	CHON	Protein
QZ_K4	QZ	229.1081132	11	18	5	0	0	0	C11H18O5	CHO	Protein
QZ_K4	QZ	229.0903762	11	18	3	0	1	0	C11H18O3S	CHOS	Lipid
QZ_K4	QZ	213.1132327	11	18	4	0	0	0	C11H18O4	CHO	Protein
QZ_K4	QZ	197.1182763	11	18	3	0	0	0	C11H18O3	CHO	Lipid
QZ_K4	QZ	181.1233898	11	18	2	0	0	0	C11H18O2	CHO	Lipid
QZ_K4	QZ	680.4016221	36	59	11	1	0	0	C36H59O11N	CHON	Protein
QZ_K4	QZ	632.4166869	36	59	8	1	0	0	C36H59O8N	CHON	Lipid
QZ_K4	QZ	530.2606219	25	41	11	1	0	0	C25H41O11N	CHON	Protein
QZ_K4	QZ	514.2656813	25	41	10	1	0	0	C25H41O10N	CHON	Protein
QZ_K4	QZ	498.2708169	25	41	9	1	0	0	C25H41O9N	CHON	Protein
QZ_K4	QZ	482.2758448	25	41	8	1	0	0	C25H41O8N	CHON	Protein
QZ_K4	QZ	466.2812131	25	41	7	1	0	0	C25H41O7N	CHON	Lipid
QZ_K4	QZ	450.2861289	25	41	6	1	0	0	C25H41O6N	CHON	Lipid
QZ_K4	QZ	434.2912153	25	41	5	1	0	0	C25H41O5N	CHON	Lipid
QZ_K4	QZ	418.2963093	25	41	4	1	0	0	C25H41O4N	CHON	Lipid
QZ_K4	QZ	675.4476714	39	64	9	0	0	0	C39H64O9	CHO	Lipid
QZ_K4	QZ	627.4630179	39	64	6	0	0	0	C39H64O6	CHO	Lipid
